eventID,PrecipitatingEvent,UnsafeManeuverType,FrameCount,FrameRate,EventStartFrame,EventEndFrame,VideoStart,VideoEnd,TimeseriesBegin,TimeseriesEnd,Dataset
142049751,Other vehicle ahead - slowed and stopped 2 seconds or less,4,446,15,309,432,5,450,53300,82800,validation
138223761,Other vehicle entering intersection - turning same direction,3,447,15,307,391,4,450,756300,785900,train
151569199,Other vehicle from entrance to limited access highway,2,443,15,318,363,9,451,2811500,2840900,train
151588195,Animal in roadway,9,443,15,317,346,9,451,638500,667900,train
60631689,Pedalcyclist/other non-motorist approaching roadway,9,439,15,321,364,11,449,447800,476800,train
135905441,Animal in roadway,9,444,15,312,380,7,450,6119500,6148900,train
137042967,Animal approaching roadway,9,439,15,321,377,11,449,1922800,1951900,train
142005319,Other vehicle ahead - decelerating,4,449,15,306,363,3,451,545100,574900,validation
136348542,Other vehicle ahead - decelerating,4,442,15,318,377,9,450,1832600,1861900,train
135186556,Subject vehicle ahead - stopped on roadway more than 2 seconds,8,442,15,316,449,8,449,2251600,2280800,train
151573788,Other vehicle lane change - left in front of subject,2,438,15,328,400,14,451,968900,997900,train
116224315,Other vehicle ahead - slowed and stopped 2 seconds or less,4,442,15,315,370,8,449,1120600,1149800,train
136390264,Other vehicle ahead - decelerating,4,443,15,317,411,9,451,2268500,2297900,test
61426764,Subject over left edge of road,5,444,15,313,341,7,450,33500,62900,train
142007763,Subject vehicle backing,7,177,15,139,182,57,233,5800,17400,train
61211840,Subject over right edge of road,5,447,15,305,382,3,449,1130300,1159900,train
151859396,Other vehicle ahead - decelerating,4,441,15,319,357,10,450,642700,671800,train
151586569,Other vehicle ahead - decelerating,4,444,15,314,411,7,450,5198500,5227900,validation
151568487,Subject over right edge of road,5,438,15,328,388,14,451,73800,102800,train
31297526,Subject over right edge of road,5,446,15,309,395,5,450,1169400,1198900,train
150882649,"Subject lane change - right, sideswipe threat",0,441,15,320,356,11,451,597600,626800,test
138157734,Subject over left edge of road,5,437,15,326,364,13,449,134900,163800,train
151593427,Other vehicle lane change - right in front of subject,2,447,15,307,448,4,450,3661200,3690800,train
143062723,Other vehicle entering intersection - right turn across path,3,277,15,238,327,57,333,5800,24000,train
130421941,Subject over right edge of road,5,428,15,347,440,23,450,699600,727900,train
151574324,Object in roadway,9,442,15,316,403,9,450,3047500,3076800,train
151569152,Other vehicle lane change - right in front of subject,2,447,15,307,349,4,450,5053200,5082800,train
151545456,Subject over right edge of road,5,443,15,315,392,7,449,196500,225900,test
151605348,Other vehicle ahead - decelerating,4,441,15,322,374,11,451,265600,294800,train
128906341,Other vehicle ahead - decelerating,4,438,15,323,393,12,449,907800,936800,test
151591695,Animal in roadway,9,438,15,325,392,13,450,1247900,1276900,train
138077766,Other vehicle entering intersection - turning onto opposite direction,3,444,15,315,367,8,451,751500,780900,test
128906325,Other vehicle ahead - decelerating,4,448,15,305,374,3,450,606200,635900,train
151859619,Other vehicle ahead - slowed and stopped 2 seconds or less,4,444,15,313,429,7,450,2110400,2139800,validation
138352121,Subject over right edge of road,5,444,15,312,436,6,449,658500,687900,train
151589143,Other vehicle entering intersection - left turn across path,3,445,15,313,416,7,451,104400,133900,train
135947088,Other vehicle from entrance to limited access highway,2,447,15,306,329,3,449,467200,496800,train
116591913,Other vehicle ahead - decelerating,4,445,15,309,376,5,449,598400,627800,test
151568676,Other vehicle ahead - decelerating,4,443,15,317,381,9,451,3297600,3326900,train
138077499,Animal approaching roadway,9,439,15,326,355,13,451,427800,456900,train
135449721,Other vehicle ahead - decelerating,4,449,15,303,379,2,450,1346200,1375900,train
151568844,"Other vehicle lane change - right, sideswipe threat",2,441,15,320,388,10,450,443600,472800,test
138107962,Other vehicle ahead - decelerating,4,441,15,320,386,10,450,685700,714900,train
134050338,Other vehicle ahead - decelerating,4,450,15,299,335,0,449,434000,463800,validation
134048088,Other vehicle ahead - at a slower constant speed,4,445,15,311,343,6,450,1297500,1326900,train
137004029,Subject lane change - left behind vehicle,0,444,15,311,350,6,449,375400,404800,train
151865179,Other vehicle ahead - decelerating,4,446,15,311,358,6,451,606300,635900,train
151582658,Other vehicle ahead - decelerating,4,437,15,328,386,14,450,783900,812800,test
151865352,Other vehicle ahead - slowed and stopped 2 seconds or less,4,439,15,322,390,12,450,115800,144800,train
130934960,Subject over left edge of road,5,441,15,318,356,10,450,1294700,1323900,train
61211791,Subject over right edge of road,5,449,15,299,396,0,448,700100,729800,train
61114489,Subject over right edge of road,5,448,15,303,359,2,449,107200,136800,train
151579593,Other vehicle ahead - decelerating,4,441,15,321,367,11,451,473600,502800,train
151587816,Other vehicle ahead - stopped on roadway more than 2 seconds,4,449,15,303,386,2,450,26100,55800,validation
61385906,Subject over right edge of road,5,448,15,302,334,2,449,797200,826800,train
151574071,Other vehicle ahead - decelerating,4,448,15,307,395,4,451,336200,365800,test
151578943,Other vehicle ahead - slowed and stopped 2 seconds or less,4,436,15,329,419,15,450,512900,541800,train
151865051,Other vehicle ahead - decelerating,4,443,15,317,417,9,451,396500,425900,validation
128888438,Subject over right edge of road,5,443,15,315,374,8,450,165600,194900,train
133190050,Subject over right edge of road,5,445,15,312,409,6,450,1295600,1325000,train
138350645,Subject over left edge of road,5,439,15,323,367,11,449,239800,268900,train
134938105,Subject over right edge of road,5,449,15,303,352,2,450,1290200,1319900,train
135877895,Animal approaching roadway,9,439,15,326,356,13,451,1293800,1322900,validation
151084950,This vehicle lost control - excessive speed,6,441,15,316,437,9,449,864700,893900,train
151865057,Subject vehicle backing,7,451,15,337,503,31,481,92000,121900,validation
135188657,Subject over right edge of road,5,442,15,318,394,9,450,1617600,1646900,train
29858061,"Other vehicle lane change - right, sideswipe threat",2,449,15,301,336,1,449,1968100,1997800,validation
151587801,Other vehicle ahead - decelerating,4,439,15,325,401,13,451,137800,166900,test
150884021,Other vehicle oncoming - over left line,2,448,15,307,340,4,451,92200,121900,test
151856694,Subject in intersection - turning left,1,446,15,310,348,5,450,520300,549900,train
132620442,Other vehicle ahead - stopped on roadway more than 2 seconds,4,450,15,299,397,0,449,2312400,2342200,train
150883924,Other vehicle ahead - stopped on roadway more than 2 seconds,4,440,15,323,418,12,451,9700,38800,test
151856659,Subject lane change - right in front of vehicle,0,443,15,318,358,9,451,212500,241900,validation
151570582,Other vehicle ahead - decelerating,4,449,15,301,344,1,449,988100,1017800,train
151864802,Other vehicle ahead - slowed and stopped 2 seconds or less,4,442,15,320,349,10,451,864600,893900,train
151578839,"Other vehicle lane change - right, sideswipe threat",2,437,15,327,409,14,450,2390900,2419900,train
22594204,Other vehicle from parallel/diagonal parking lane,2,447,15,307,376,4,450,30300,59900,train
151878841,Other vehicle ahead - decelerating,4,445,15,314,342,7,451,2342400,2371900,validation
151579941,Subject lane change - left behind vehicle,0,447,15,309,364,5,451,341300,370900,test
151870571,Other vehicle entering intersection - turning onto opposite direction,3,219,15,180,220,57,275,5800,20100,test
64574230,Other vehicle ahead - slowed and stopped 2 seconds or less,4,442,15,315,401,8,449,788600,817900,validation
116591905,Subject vehicle - end departure,5,440,15,322,372,11,450,1035700,1064900,train
29880037,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,300,415,1,449,481100,510800,train
138077526,Other vehicle ahead - stopped on roadway more than 2 seconds,4,438,15,324,406,12,449,466800,495800,train
61109403,Subject over right edge of road,5,451,15,200,441,0,450,219000,248900,train
142048523,Other vehicle ahead - slowed and stopped 2 seconds or less,4,437,15,326,412,13,449,3324900,3353800,train
128906326,Subject vehicle making a U-turn,1,441,15,319,384,10,450,147700,176900,train
138364469,Other vehicle ahead - decelerating,4,447,15,308,341,4,450,839300,868900,test
138364481,Other vehicle ahead - slowed and stopped 2 seconds or less,4,448,15,303,361,2,449,112200,141800,train
151550492,Other vehicle ahead - decelerating,4,448,15,308,380,4,451,694200,723900,train
29884189,Subject in intersection - turning left,1,437,15,326,399,13,449,2869900,2898800,test
151590946,Other vehicle ahead - decelerating,4,437,15,330,410,15,451,1932900,1961800,train
151573807,Other vehicle ahead - decelerating,4,440,15,323,383,12,451,29700,58900,test
151607635,Other vehicle ahead - slowed and stopped 2 seconds or less,4,441,15,320,381,11,451,865700,894800,train
134093991,Other vehicle entering intersection - straight across path,3,437,15,325,362,13,449,61900,90900,validation
151597677,Other vehicle ahead - decelerating,4,444,15,313,374,7,450,1307400,1336800,train
151859500,Other vehicle ahead - decelerating,4,449,15,305,393,3,451,1022200,1051900,test
61426980,Other vehicle entering intersection - left turn across path,3,443,15,315,361,8,450,235500,264900,train
151856691,Other vehicle ahead - decelerating,4,449,15,306,364,3,451,299100,328900,train
151864767,Other vehicle lane change - left in front of subject,2,439,15,326,359,13,451,287800,316900,train
151569073,Other vehicle ahead - decelerating,4,449,15,304,353,3,451,870100,899900,train
151866507,Other vehicle ahead - decelerating,4,449,15,303,375,2,450,347100,376800,test
116594166,Other vehicle entering intersection - right turn across path,3,444,15,313,385,7,450,812500,841900,train
36842973,Subject over right edge of road,5,443,15,314,419,7,449,2864500,2893900,train
135946615,Other vehicle ahead - decelerating,4,449,15,301,346,1,449,342100,371800,train
61385929,Animal in roadway,9,449,15,304,332,2,450,372100,401900,train
151569061,Other vehicle ahead - slowed and stopped 2 seconds or less,4,447,15,309,369,5,451,4362200,4391800,train
151864804,Other vehicle ahead - slowed and stopped 2 seconds or less,4,445,15,314,414,7,451,533300,562800,train
151859569,Other vehicle lane change - right in front of subject,2,444,15,315,344,8,451,614500,643900,train
151865178,Other vehicle lane change - right in front of subject,2,446,15,312,341,6,451,2548300,2577900,train
33575109,Other vehicle ahead - slowed and stopped 2 seconds or less,4,442,15,314,365,8,449,3137600,3166800,test
61033672,Subject over left edge of road,5,415,15,263,332,0,414,1608000,1635400,train
60631628,Other vehicle ahead - stopped on roadway more than 2 seconds,4,450,15,301,398,1,450,1573100,1602900,test
61033661,Subject over right edge of road,5,431,15,280,334,0,430,234100,262600,train
143062709,Subject over right edge of road,5,278,15,239,296,57,334,5800,24100,test
138361281,Other vehicle lane change - right in front of subject,2,449,15,300,339,1,449,911100,940800,train
151856565,Subject over right edge of road,5,184,15,147,214,57,240,5800,17900,train
135946656,"Subject lane change - left, sideswipe threat",0,440,15,324,387,12,451,151700,180900,validation
60631695,This vehicle lost control - excessive speed,6,443,15,314,405,8,450,169600,198900,train
138077511,Other vehicle lane change - right in front of subject,2,443,15,316,350,8,450,2945500,2974900,train
135130300,Other vehicle ahead - decelerating,4,448,15,307,349,4,451,205200,234800,train
61211936,Subject over right edge of road,5,449,15,302,334,2,450,1287300,1317000,train
151569664,"Subject lane change - left, sideswipe threat",0,442,15,317,385,9,450,460600,489800,train
151581047,"Other vehicle lane change - right, sideswipe threat",2,440,15,322,371,11,450,2125700,2154900,train
133190015,Object in roadway,9,447,15,308,340,4,450,1239300,1268900,train
116591906,Other vehicle lane change - right in front of subject,2,449,15,300,400,1,449,2780100,2809800,train
142200419,Subject over right edge of road,5,449,15,301,356,1,449,94100,123800,train
142049195,Other vehicle entering intersection - straight across path,3,447,15,305,334,3,449,864300,893900,train
151568853,Subject over right edge of road,5,438,15,328,374,14,451,864800,893800,train
60631675,Other vehicle ahead - decelerating,4,446,15,309,371,5,450,171400,200900,train
138351855,Other vehicle ahead - decelerating,4,447,15,308,411,4,450,678300,707900,test
151607620,"Other vehicle lane change - left, sideswipe threat",2,447,15,307,341,4,450,1119300,1148900,train
61216958,Other vehicle entering intersection - turning same direction,3,442,15,317,362,9,450,169600,198900,train
151568969,Subject over right edge of road,5,444,15,313,347,7,450,1246400,1275800,train
61211846,Subject over right edge of road,5,300,15,262,309,57,356,5800,25600,train
151550491,Other vehicle lane change - left in front of subject,2,448,15,307,346,4,451,221200,250900,validation
143317413,Animal in roadway,9,442,15,318,342,9,450,35600,64900,train
136199829,Other vehicle ahead - slowed and stopped 2 seconds or less,4,450,15,298,328,0,449,469000,498800,train
131795649,Other vehicle entering intersection - straight across path,3,447,15,307,361,4,450,219300,248900,test
125190062,Other vehicle lane change - left in front of subject,2,447,15,307,340,4,450,13300,42900,train
151568567,Other vehicle entering intersection - left turn across path,3,447,15,309,392,5,451,1009300,1038900,train
